worker_id,gender,english_first_language,age_group,education,mean_toxicity_score
3149,female,1,30-45,bachelors,-0.16714697406340057
3711,male,0,18-30,hs,0.23653395784543327
3,female,0,18-30,bachelors,0.6893732970027248
2260,male,0,18-30,bachelors,-0.11085450346420324
3309,female,0,18-30,bachelors,0.037383177570093455
3352,female,0,18-30,bachelors,0.06728538283062645
3302,female,0,18-30,masters,-0.06954436450839328
3912,female,0,18-30,masters,-0.13761467889908258
1466,male,0,30-45,bachelors,-0.20323325635103925
3908,female,0,18-30,masters,-0.2222222222222222
3376,female,0,18-30,hs,0.34352941176470586
3627,male,0,18-30,hs,0.7818696883852692
4032,female,1,18-30,hs,0.48104265402843605
2245,female,0,18-30,masters,0.7623762376237624
4255,male,0,18-30,bachelors,0.3220338983050847
2023,male,0,18-30,hs,0.48036951501154734
2469,male,0,18-30,bachelors,0.07888631090487239
3878,female,0,30-45,hs,-0.10238095238095238
3402,female,0,18-30,bachelors,0.20794392523364486
792,female,0,18-30,bachelors,-0.2240566037735849
133,female,0,45-60,hs,-0.13876651982378854
1670,female,0,18-30,bachelors,-0.06993006993006994
2310,male,0,18-30,bachelors,0.6363636363636364
3136,male,1,45-60,bachelors,0.9285714285714286
2010,male,0,18-30,bachelors,0.2346368715083799
624,male,0,18-30,hs,0.14719626168224298
4166,female,0,18-30,bachelors,-0.2964705882352941
4223,female,1,18-30,hs,0.15315315315315314
3609,male,0,30-45,professional,0.2685851318944844
4097,male,1,18-30,bachelors,0.2926829268292683
3101,female,1,30-45,hs,0.26229508196721313
594,male,1,18-30,hs,0.12442396313364056
4131,male,0,18-30,masters,0.0
3876,female,1,30-45,professional,-0.21348314606741572
2042,male,0,18-30,hs,0.7285714285714285
4203,male,0,18-30,hs,0.6997690531177829
4172,male,0,45-60,masters,0.43529411764705883
3605,male,1,30-45,bachelors,0.7698863636363636
2153,male,0,18-30,hs,0.30465116279069765
1652,female,0,30-45,bachelors,-0.06046511627906977
1902,male,1,18-30,bachelors,-0.13817330210772832
831,female,0,18-30,hs,0.43427230046948356
3781,male,1,30-45,hs,0.44549763033175355
3139,male,0,18-30,bachelors,-0.10826210826210826
922,male,1,,bachelors,0.8207282913165266
2680,male,0,18-30,bachelors,0.023696682464454975
3752,female,0,18-30,bachelors,-0.19008264462809918
3899,male,0,18-30,bachelors,-0.08037825059101655
3189,female,0,18-30,bachelors,0.0380952380952381
1105,female,0,18-30,bachelors,-0.03644646924829157
2192,female,1,Under 18,hs,0.42696629213483145
2692,female,0,30-45,hs,0.7064220183486238
4160,male,0,45-60,bachelors,0.6766917293233082
